Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia;;
06/06/2021;6;13/05/2021;36;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;6;;
06/06/2021;6;13/05/2021;62;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;6;;
07/06/2021;6;13/05/2021;31;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;7;;
07/06/2021;6;13/05/2021;76;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;7;;
08/06/2021;6;13/05/2021;82;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;8;;
09/06/2021;6;13/05/2021;34;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;9;;
09/06/2021;6;13/05/2021;88;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;9;;
10/06/2021;6;13/05/2021;74;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;10;;
10/06/2021;6;13/05/2021;77;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;10;;
11/06/2021;6;13/05/2021;57;€;False;Air Europa;BRU;ALC;Bruselas;Bélgica;Alicante;11;;
11/06/2021;6;13/05/2021;75;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;11;;
12/06/2021;6;13/05/2021;79;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;12;;
12/06/2021;6;13/05/2021;97;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;12;;
13/06/2021;6;13/05/2021;57;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;13;;
13/06/2021;6;13/05/2021;77;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;13;;
14/06/2021;6;13/05/2021;44;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;14;;
14/06/2021;6;13/05/2021;77;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;14;;
15/06/2021;6;13/05/2021;66;€;False;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;15;;
15/06/2021;6;13/05/2021;79;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;15;;
16/06/2021;6;13/05/2021;57;€;False;Air Europa;BRU;ALC;Bruselas;Bélgica;Alicante;16;;
16/06/2021;6;13/05/2021;75;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;16;;
17/06/2021;6;13/05/2021;69;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;17;;
17/06/2021;6;13/05/2021;71;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;17;;
18/06/2021;6;13/05/2021;57;€;False;Air Europa;BRU;ALC;Bruselas;Bélgica;Alicante;18;;
18/06/2021;6;13/05/2021;83;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;18;;
19/06/2021;6;13/05/2021;60;€;False;Air Europa;BRU;ALC;Bruselas;Bélgica;Alicante;19;;
19/06/2021;6;13/05/2021;95;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;19;;
20/06/2021;6;13/05/2021;57;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;20;;
20/06/2021;6;13/05/2021;72;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;20;;
21/06/2021;6;13/05/2021;55;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;21;;
22/06/2021;6;13/05/2021;66;€;True;Iberia;BRU;ALC;Bruselas;Bélgica;Alicante;22;;
23/06/2021;6;13/05/2021;64;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;23;;
24/06/2021;6;13/05/2021;64;€;False;Iberia;BRU;ALC;Bruselas;Bélgica;Alicante;24;;
24/06/2021;6;13/05/2021;66;€;True;British Airways;BRU;ALC;Bruselas;Bélgica;Alicante;24;;
25/06/2021;6;13/05/2021;66;€;True;Iberia;BRU;ALC;Bruselas;Bélgica;Alicante;25;;
26/06/2021;6;13/05/2021;197;€;False;SWISS;BRU;ALC;Bruselas;Bélgica;Alicante;26;;
26/06/2021;6;13/05/2021;200;€;True;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;26;;
27/06/2021;6;13/05/2021;48;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;27;;
27/06/2021;6;13/05/2021;96;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;27;;
28/06/2021;6;13/05/2021;48;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;28;;
28/06/2021;6;13/05/2021;118;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;28;;
29/06/2021;6;13/05/2021;58;€;False;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;29;;
29/06/2021;6;13/05/2021;157;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;29;;
30/06/2021;6;13/05/2021;44;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;30;;
30/06/2021;6;13/05/2021;144;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;30;;
01/07/2021;7;13/05/2021;83;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;1;;
01/07/2021;7;13/05/2021;164;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;1;;
02/07/2021;7;13/05/2021;88;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;2;;
02/07/2021;7;13/05/2021;158;€;True;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;2;;
03/07/2021;7;13/05/2021;67;€;False;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;3;;
03/07/2021;7;13/05/2021;182;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;3;;
04/07/2021;7;13/05/2021;53;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;4;;
04/07/2021;7;13/05/2021;122;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;4;;
05/07/2021;7;13/05/2021;59;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;5;;
05/07/2021;7;13/05/2021;118;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;5;;
06/07/2021;7;13/05/2021;51;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;6;;
06/07/2021;7;13/05/2021;107;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;6;;
07/07/2021;7;13/05/2021;61;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;7;;
07/07/2021;7;13/05/2021;118;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;7;;
08/07/2021;7;13/05/2021;71;€;False;Alitalia;BRU;ALC;Bruselas;Bélgica;Alicante;8;;
08/07/2021;7;13/05/2021;118;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;8;;
09/07/2021;7;13/05/2021;75;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;9;;
09/07/2021;7;13/05/2021;130;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;9;;
10/07/2021;7;13/05/2021;85;€;False;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;10;;
10/07/2021;7;13/05/2021;195;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;10;;
11/07/2021;7;13/05/2021;50;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;11;;
11/07/2021;7;13/05/2021;123;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;11;;
12/07/2021;7;13/05/2021;52;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;12;;
12/07/2021;7;13/05/2021;132;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;12;;
13/07/2021;7;13/05/2021;51;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;13;;
13/07/2021;7;13/05/2021;114;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;13;;
14/07/2021;7;13/05/2021;53;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;14;;
14/07/2021;7;13/05/2021;118;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;14;;
15/07/2021;7;13/05/2021;64;€;False;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;15;;
15/07/2021;7;13/05/2021;66;€;True;Iberia;BRU;ALC;Bruselas;Bélgica;Alicante;15;;
16/07/2021;7;13/05/2021;76;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;16;;
16/07/2021;7;13/05/2021;155;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;16;;
17/07/2021;7;13/05/2021;90;€;False;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;17;;
17/07/2021;7;13/05/2021;207;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;17;;
18/07/2021;7;13/05/2021;60;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;18;;
18/07/2021;7;13/05/2021;122;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;18;;
19/07/2021;7;13/05/2021;77;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;19;;
19/07/2021;7;13/05/2021;133;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;19;;
20/07/2021;7;13/05/2021;40;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;20;;
20/07/2021;7;13/05/2021;124;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;20;;
21/07/2021;7;13/05/2021;44;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;21;;
21/07/2021;7;13/05/2021;112;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;21;;
22/07/2021;7;13/05/2021;59;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;22;;
22/07/2021;7;13/05/2021;91;€;True;Alitalia;BRU;ALC;Bruselas;Bélgica;Alicante;22;;
23/07/2021;7;13/05/2021;84;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;23;;
23/07/2021;7;13/05/2021;94;€;True;Iberia;BRU;ALC;Bruselas;Bélgica;Alicante;23;;
24/07/2021;7;13/05/2021;120;€;False;KLM;BRU;ALC;Bruselas;Bélgica;Alicante;24;;
24/07/2021;7;13/05/2021;160;€;True;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;24;;
25/07/2021;7;13/05/2021;78;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;25;;
26/07/2021;7;13/05/2021;78;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;26;;
27/07/2021;7;13/05/2021;77;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;27;;
28/07/2021;7;13/05/2021;45;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;28;;
28/07/2021;7;13/05/2021;71;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;28;;
29/07/2021;7;13/05/2021;60;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;29;;
29/07/2021;7;13/05/2021;77;€;True;Alitalia;BRU;ALC;Bruselas;Bélgica;Alicante;29;;
30/07/2021;7;13/05/2021;79;€;False;Air Europa;BRU;ALC;Bruselas;Bélgica;Alicante;30;;
30/07/2021;7;13/05/2021;103;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;30;;
31/07/2021;7;13/05/2021;98;€;False;Iberia;BRU;ALC;Bruselas;Bélgica;Alicante;31;;
31/07/2021;7;13/05/2021;154;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;31;;
01/08/2021;8;13/05/2021;70;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;1;;
01/08/2021;8;13/05/2021;80;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;1;;
02/08/2021;8;13/05/2021;71;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;2;;
02/08/2021;8;13/05/2021;84;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;2;;
03/08/2021;8;13/05/2021;55;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;3;;
03/08/2021;8;13/05/2021;64;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;3;;
04/08/2021;8;13/05/2021;47;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;4;;
04/08/2021;8;13/05/2021;77;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;4;;
05/08/2021;8;13/05/2021;64;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;5;;
06/08/2021;8;13/05/2021;77;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;6;;
07/08/2021;8;13/05/2021;73;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;7;;
07/08/2021;8;13/05/2021;127;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;7;;
08/08/2021;8;13/05/2021;57;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;8;;
09/08/2021;8;13/05/2021;64;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;9;;
10/08/2021;8;13/05/2021;44;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;10;;
10/08/2021;8;13/05/2021;58;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;10;;
11/08/2021;8;13/05/2021;44;€;False;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;11;;
11/08/2021;8;13/05/2021;51;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;11;;
12/08/2021;8;13/05/2021;71;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;12;;
13/08/2021;8;13/05/2021;72;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;13;;
14/08/2021;8;13/05/2021;77;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;14;;
14/08/2021;8;13/05/2021;127;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;14;;
15/08/2021;8;13/05/2021;71;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;15;;
16/08/2021;8;13/05/2021;52;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;16;;
16/08/2021;8;13/05/2021;58;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;16;;
17/08/2021;8;13/05/2021;45;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;17;;
17/08/2021;8;13/05/2021;47;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;17;;
18/08/2021;8;13/05/2021;61;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;18;;
19/08/2021;8;13/05/2021;47;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;19;;
20/08/2021;8;13/05/2021;47;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;20;;
21/08/2021;8;13/05/2021;74;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;21;;
21/08/2021;8;13/05/2021;103;€;True;Brussels Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;21;;
22/08/2021;8;13/05/2021;61;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;22;;
23/08/2021;8;13/05/2021;47;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;23;;
24/08/2021;8;13/05/2021;46;€;False;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;24;;
24/08/2021;8;13/05/2021;47;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;24;;
25/08/2021;8;13/05/2021;61;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;25;;
26/08/2021;8;13/05/2021;71;€;True;Iberia;BRU;ALC;Bruselas;Bélgica;Alicante;26;;
27/08/2021;8;13/05/2021;52;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;27;;
28/08/2021;8;13/05/2021;80;€;False;Air Europa;BRU;ALC;Bruselas;Bélgica;Alicante;28;;
28/08/2021;8;13/05/2021;94;€;True;Tuifly.be;BRU;ALC;Bruselas;Bélgica;Alicante;28;;
29/08/2021;8;13/05/2021;51;€;True;Ryanair;BRU;ALC;Bruselas;Bélgica;Alicante;29;;
30/08/2021;8;13/05/2021;47;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;30;;
31/08/2021;8;13/05/2021;41;€;True;Vueling Airlines;BRU;ALC;Bruselas;Bélgica;Alicante;31;;
01/06/2021;6;13/05/2021;45;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;1;;
02/06/2021;6;13/05/2021;78;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;2;;
03/06/2021;6;13/05/2021;50;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;3;;
04/06/2021;6;13/05/2021;45;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;4;;
04/06/2021;6;13/05/2021;77;€;True;Tuifly.be;CRL;ALC;Bruselas;Bélgica;Alicante;4;;
05/06/2021;6;13/05/2021;33;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;5;;
05/06/2021;6;13/05/2021;55;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;5;;
06/06/2021;6;13/05/2021;28;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;6;;
06/06/2021;6;13/05/2021;68;€;True;Tuifly.be;CRL;ALC;Bruselas;Bélgica;Alicante;6;;
07/06/2021;6;13/05/2021;27;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;7;;
07/06/2021;6;13/05/2021;46;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;7;;
08/06/2021;6;13/05/2021;68;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;8;;
09/06/2021;6;13/05/2021;54;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;9;;
09/06/2021;6;13/05/2021;77;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;9;;
10/06/2021;6;13/05/2021;48;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;10;;
11/06/2021;6;13/05/2021;56;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;11;;
11/06/2021;6;13/05/2021;75;€;True;Tuifly.be;CRL;ALC;Bruselas;Bélgica;Alicante;11;;
12/06/2021;6;13/05/2021;45;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;12;;
12/06/2021;6;13/05/2021;80;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;12;;
13/06/2021;6;13/05/2021;45;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;13;;
13/06/2021;6;13/05/2021;67;€;True;Tuifly.be;CRL;ALC;Bruselas;Bélgica;Alicante;13;;
14/06/2021;6;13/05/2021;40;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;14;;
14/06/2021;6;13/05/2021;50;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;14;;
15/06/2021;6;13/05/2021;44;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;15;;
16/06/2021;6;13/05/2021;65;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;16;;
16/06/2021;6;13/05/2021;78;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;16;;
17/06/2021;6;13/05/2021;52;€;False;Wizz Air;CRL;ALC;Bruselas;Bélgica;Alicante;17;;
18/06/2021;6;13/05/2021;48;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;18;;
18/06/2021;6;13/05/2021;72;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;18;;
19/06/2021;6;13/05/2021;46;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;19;;
19/06/2021;6;13/05/2021;66;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;19;;
20/06/2021;6;13/05/2021;55;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;20;;
20/06/2021;6;13/05/2021;66;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;20;;
21/06/2021;6;13/05/2021;42;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;21;;
21/06/2021;6;13/05/2021;65;€;True;Tuifly.be;CRL;ALC;Bruselas;Bélgica;Alicante;21;;
22/06/2021;6;13/05/2021;45;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;22;;
23/06/2021;6;13/05/2021;72;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;23;;
24/06/2021;6;13/05/2021;44;€;False;Wizz Air;CRL;ALC;Bruselas;Bélgica;Alicante;24;;
25/06/2021;6;13/05/2021;48;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;25;;
25/06/2021;6;13/05/2021;88;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;25;;
26/06/2021;6;13/05/2021;64;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;26;;
26/06/2021;6;13/05/2021;145;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;26;;
27/06/2021;6;13/05/2021;44;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;27;;
27/06/2021;6;13/05/2021;108;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;27;;
28/06/2021;6;13/05/2021;48;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;28;;
28/06/2021;6;13/05/2021;118;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;28;;
29/06/2021;6;13/05/2021;43;€;False;Wizz Air;CRL;ALC;Bruselas;Bélgica;Alicante;29;;
30/06/2021;6;13/05/2021;41;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;30;;
30/06/2021;6;13/05/2021;155;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;30;;
01/07/2021;7;13/05/2021;79;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;1;;
01/07/2021;7;13/05/2021;130;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;1;;
02/07/2021;7;13/05/2021;56;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;2;;
02/07/2021;7;13/05/2021;118;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;2;;
03/07/2021;7;13/05/2021;50;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;3;;
03/07/2021;7;13/05/2021;118;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;3;;
04/07/2021;7;13/05/2021;52;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;4;;
04/07/2021;7;13/05/2021;97;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;4;;
05/07/2021;7;13/05/2021;48;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;5;;
05/07/2021;7;13/05/2021;97;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;5;;
06/07/2021;7;13/05/2021;51;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;6;;
06/07/2021;7;13/05/2021;118;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;6;;
07/07/2021;7;13/05/2021;51;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;7;;
07/07/2021;7;13/05/2021;118;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;7;;
08/07/2021;7;13/05/2021;56;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;8;;
08/07/2021;7;13/05/2021;88;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;8;;
09/07/2021;7;13/05/2021;48;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;9;;
09/07/2021;7;13/05/2021;108;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;9;;
10/07/2021;7;13/05/2021;62;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;10;;
10/07/2021;7;13/05/2021;93;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;10;;
11/07/2021;7;13/05/2021;49;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;11;;
11/07/2021;7;13/05/2021;102;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;11;;
12/07/2021;7;13/05/2021;48;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;12;;
12/07/2021;7;13/05/2021;109;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;12;;
13/07/2021;7;13/05/2021;51;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;13;;
13/07/2021;7;13/05/2021;97;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;13;;
14/07/2021;7;13/05/2021;49;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;14;;
14/07/2021;7;13/05/2021;97;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;14;;
15/07/2021;7;13/05/2021;41;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;15;;
15/07/2021;7;13/05/2021;102;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;15;;
16/07/2021;7;13/05/2021;58;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;16;;
16/07/2021;7;13/05/2021;130;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;16;;
17/07/2021;7;13/05/2021;66;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;17;;
17/07/2021;7;13/05/2021;130;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;17;;
18/07/2021;7;13/05/2021;45;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;18;;
18/07/2021;7;13/05/2021;108;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;18;;
19/07/2021;7;13/05/2021;72;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;19;;
19/07/2021;7;13/05/2021;147;€;True;Tuifly.be;CRL;ALC;Bruselas;Bélgica;Alicante;19;;
20/07/2021;7;13/05/2021;42;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;20;;
20/07/2021;7;13/05/2021;132;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;20;;
21/07/2021;7;13/05/2021;94;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;21;;
22/07/2021;7;13/05/2021;44;€;False;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;22;;
22/07/2021;7;13/05/2021;103;€;True;Ryanair;CRL;ALC;Bruselas;Bélgica;Alicante;22;;
